Date,Close,High,Low,Open,Volume
2026-01-28,490.5,496.5,454.5,455.0,29364980
2026-01-29,514.75,520.0,492.95001220703125,492.95001220703125,20563028
2026-01-30,510.04998779296875,518.0,500.3500061035156,511.54998779296875,12028407
2026-02-02,483.29998779296875,491.3500061035156,475.25,490.0,5177584
2026-02-03,488.8999938964844,496.79998779296875,476.6000061035156,495.0,3270360
2026-02-04,507.1000061035156,524.0,490.25,490.25,15816122
2026-02-05,498.5,516.2999877929688,497.0,509.79998779296875,4088756
2026-02-06,497.25,503.6499938964844,491.0,495.6000061035156,4693599
2026-02-09,490.04998779296875,501.0,487.25,500.04998779296875,3802824
2026-02-10,488.8500061035156,493.95001220703125,482.04998779296875,493.95001220703125,2054107
2026-02-11,479.25,488.75,473.0,483.8999938964844,8900941
2026-02-12,474.8500061035156,489.1000061035156,471.0,480.79998779296875,7698264
2026-02-13,455.25,471.0,452.29998779296875,471.0,5341810
2026-02-16,463.79998779296875,464.79998779296875,452.1499938964844,453.6000061035156,3149289
2026-02-17,464.70001220703125,465.6000061035156,458.29998779296875,463.79998779296875,1834585
2026-02-18,453.45001220703125,458.0,446.0,458.0,4052059
2026-02-19,476.70001220703125,485.79998779296875,460.8999938964844,465.25,19628154
2026-02-20,475.54998779296875,486.1499938964844,471.95001220703125,480.3500061035156,8314392
2026-02-23,473.75,475.25,466.6000061035156,474.95001220703125,2669691
2026-02-24,472.20001220703125,478.79998779296875,467.6000061035156,476.0,2965156
2026-02-25,470.25,475.25,463.25,472.20001220703125,2027246
2026-02-26,473.45001220703125,477.54998779296875,469.75,470.25,1966686
2026-02-27,483.8999938964844,490.75,470.70001220703125,473.20001220703125,7740031
2026-03-02,488.04998779296875,505.0,476.04998779296875,503.0,18779292
2026-03-04,492.1000061035156,506.25,484.1499938964844,495.04998779296875,20190436
2026-03-05,479.1000061035156,502.3999938964844,474.3999938964844,495.0,8668042
2026-03-06,484.5,489.04998779296875,474.70001220703125,483.6499938964844,8128934
2026-03-09,474.04998779296875,503.0,464.0,503.0,13477812
2026-03-10,470.54998779296875,475.45001220703125,460.75,470.95001220703125,5079454
2026-03-11,482.70001220703125,484.3999938964844,465.95001220703125,470.54998779296875,6545246
2026-03-12,479.29998779296875,489.75,475.5,483.54998779296875,5799980
2026-03-13,470.54998779296875,483.3500061035156,467.3500061035156,481.0,4296456
2026-03-16,460.1000061035156,473.70001220703125,454.3999938964844,471.0,4235090
2026-03-17,473.75,475.0,456.3999938964844,460.29998779296875,3362643
2026-03-18,470.45001220703125,476.54998779296875,465.79998779296875,474.6000061035156,2642495
2026-03-19,477.04998779296875,483.0,465.3999938964844,471.95001220703125,7842725
2026-03-20,475.5,485.8999938964844,472.0,476.0,4106460
2026-03-23,464.6499938964844,480.6000061035156,462.8500061035156,475.75,3239580
2026-03-24,477.95001220703125,485.6000061035156,461.1499938964844,461.8500061035156,3724100
2026-03-25,471.3999938964844,477.0,467.1499938964844,476.75,4996363
2026-03-27,478.0,490.0,462.04998779296875,473.70001220703125,9323712
2026-03-30,475.45001220703125,492.5,470.0,478.0,6521652
2026-04-01,473.3999938964844,482.29998779296875,471.79998779296875,480.0,3482577
2026-04-02,480.1499938964844,483.0,463.20001220703125,478.0,5921901
2026-04-06,472.20001220703125,484.8500061035156,470.04998779296875,481.1499938964844,3159564
2026-04-07,481.8999938964844,489.0,468.0,472.6499938964844,6217264
2026-04-08,458.95001220703125,476.8500061035156,457.5,476.04998779296875,16422905
2026-04-09,470.75,472.0,456.3999938964844,459.0,10892953
2026-04-10,471.29998779296875,475.0,467.3500061035156,471.95001220703125,2352183
2026-04-13,477.1499938964844,481.95001220703125,467.25,475.0,7253346
2026-04-15,463.25,473.70001220703125,461.5,472.95001220703125,7533552
2026-04-16,462.3999938964844,466.8999938964844,461.1499938964844,465.8500061035156,3612628
2026-04-17,470.1000061035156,471.25,462.1000061035156,464.1000061035156,3551921
2026-04-20,471.70001220703125,475.0,466.8500061035156,473.3999938964844,3431487
2026-04-21,465.1499938964844,473.8999938964844,464.0,473.8999938964844,2658587
2026-04-22,469.75,470.6499938964844,463.04998779296875,468.0,5819012
2026-04-23,473.8999938964844,481.8500061035156,470.29998779296875,472.95001220703125,4874766
2026-04-24,473.70001220703125,485.8999938964844,470.0,477.0,5542670
2026-04-27,476.20001220703125,478.45001220703125,470.54998779296875,475.0,2981521
2026-04-28,491.75,497.25,478.29998779296875,479.79998779296875,6662452
