Date,Close,High,Low,Open,Volume
2026-01-28,467.95001220703125,470.25,448.0,450.0,12636077
2026-01-29,470.20001220703125,475.5,459.75,473.75,11679596
2026-01-30,458.5,485.3999938964844,450.54998779296875,461.0,15832762
2026-02-02,443.54998779296875,446.8999938964844,431.0,441.0,12182905
2026-02-03,457.95001220703125,479.70001220703125,451.25,470.0,14919486
2026-02-04,458.45001220703125,472.8999938964844,456.6499938964844,464.0,8203293
2026-02-05,455.8999938964844,465.75,454.0,461.6000061035156,4548779
2026-02-06,458.25,461.45001220703125,447.6000061035156,458.0,9348251
2026-02-09,466.79998779296875,472.95001220703125,456.79998779296875,460.0,9824389
2026-02-10,472.54998779296875,476.8999938964844,467.79998779296875,470.0,4679330
2026-02-11,487.20001220703125,497.79998779296875,479.29998779296875,488.0,19065592
2026-02-12,498.1499938964844,500.0,483.6499938964844,491.04998779296875,14236647
2026-02-13,483.75,498.8999938964844,481.54998779296875,494.0,7493260
2026-02-16,479.04998779296875,490.8999938964844,476.8999938964844,483.8999938964844,5127469
2026-02-17,489.75,491.0,479.29998779296875,482.45001220703125,6659240
2026-02-18,488.79998779296875,498.75,485.20001220703125,490.6000061035156,8289178
2026-02-19,474.5,490.0,470.0,489.0,5688844
2026-02-20,472.8999938964844,482.8999938964844,471.04998779296875,476.29998779296875,5475490
2026-02-23,479.79998779296875,485.79998779296875,471.5,478.95001220703125,5399290
2026-02-24,475.5,483.3500061035156,472.54998779296875,483.29998779296875,7967467
2026-02-25,479.8500061035156,482.95001220703125,474.29998779296875,478.0,7335673
2026-02-26,491.3500061035156,495.0,480.0,480.0,12183458
2026-02-27,505.29998779296875,509.0,491.54998779296875,495.0,19988897
2026-03-02,498.0,506.5,483.0,485.0,11533032
2026-03-04,470.75,492.0,466.04998779296875,490.0,12493327
2026-03-05,480.3999938964844,487.6000061035156,472.70001220703125,473.70001220703125,9588536
2026-03-06,474.25,492.1499938964844,471.04998779296875,485.0,10126110
2026-03-09,448.29998779296875,467.70001220703125,433.3999938964844,463.75,16269063
2026-03-10,459.1499938964844,470.6499938964844,455.29998779296875,458.20001220703125,11893074
2026-03-11,445.45001220703125,469.8999938964844,440.0,465.0,8944929
2026-03-12,443.54998779296875,446.8999938964844,425.0,440.95001220703125,12285760
2026-03-13,425.6499938964844,442.1499938964844,418.0,439.0,11971586
2026-03-16,437.6000061035156,442.0,415.79998779296875,420.0,7870236
2026-03-17,441.95001220703125,446.8500061035156,430.1000061035156,445.0,8804211
2026-03-18,447.6499938964844,451.6000061035156,438.6499938964844,445.0,8441099
2026-03-19,417.25,440.0,413.75,440.0,11182730
2026-03-20,419.6499938964844,424.0,415.0,423.79998779296875,12096032
2026-03-23,394.45001220703125,416.0,391.79998779296875,415.3999938964844,19403533
2026-03-24,415.70001220703125,420.79998779296875,404.6000061035156,413.6499938964844,14392515
2026-03-25,431.8500061035156,436.25,420.0,420.0,10647115
2026-03-27,427.6000061035156,437.0,407.1000061035156,426.0,69678556
2026-03-30,394.79998779296875,416.1000061035156,388.75,410.8500061035156,28762802
2026-04-01,396.04998779296875,417.8500061035156,391.0,414.5,17330457
2026-04-02,388.1000061035156,392.6499938964844,375.79998779296875,390.0,21090138
2026-04-06,391.29998779296875,396.8500061035156,382.54998779296875,388.95001220703125,9999061
2026-04-07,396.04998779296875,398.0,384.5,389.0,8996274
2026-04-08,434.04998779296875,445.95001220703125,409.54998779296875,413.3999938964844,34782882
2026-04-09,425.6000061035156,443.0,422.1000061035156,434.04998779296875,15265854
2026-04-10,444.54998779296875,446.25,430.3500061035156,433.0,15953966
2026-04-13,429.79998779296875,442.6499938964844,423.0,430.0,13939395
2026-04-15,435.20001220703125,446.0,433.1000061035156,442.29998779296875,11871430
2026-04-16,442.0,444.54998779296875,437.6000061035156,441.0,7784251
2026-04-17,439.1000061035156,445.3999938964844,435.70001220703125,438.04998779296875,8846833
2026-04-20,438.3999938964844,441.0,431.04998779296875,440.0,7247939
2026-04-21,442.54998779296875,449.0,437.5,438.3999938964844,7681395
2026-04-22,447.79998779296875,449.8999938964844,440.6000061035156,442.04998779296875,7580971
2026-04-23,431.8500061035156,448.5,430.20001220703125,447.75,8676219
2026-04-24,424.54998779296875,435.45001220703125,421.1000061035156,432.0,4514900
2026-04-27,420.75,428.1000061035156,419.0,425.79998779296875,5862709
2026-04-28,419.04998779296875,428.1499938964844,417.54998779296875,420.75,3843598
