Date,Close,High,Low,Open,Volume
2026-01-28,929.0999755859375,933.7999877929688,909.0,912.0,1884319
2026-01-29,951.4000244140625,959.0,904.0999755859375,920.0,6125720
2026-01-30,971.5,977.0,936.0,947.7000122070312,2914884
2026-02-02,961.4500122070312,965.7999877929688,918.0,926.0999755859375,1783088
2026-02-03,1031.9000244140625,1046.550048828125,984.5,984.5,2869363
2026-02-04,1056.5,1059.800048828125,1013.25,1029.0,1867196
2026-02-05,1048.550048828125,1051.25,1033.4000244140625,1049.0,1164041
2026-02-06,1055.0999755859375,1066.550048828125,1027.4000244140625,1051.199951171875,1104084
2026-02-09,1090.4000244140625,1095.0,1056.550048828125,1065.0,1350887
2026-02-10,1095.050048828125,1100.0,1080.0999755859375,1100.0,1030861
2026-02-11,1094.9000244140625,1098.9000244140625,1080.449951171875,1091.0,512383
2026-02-12,1084.8499755859375,1096.050048828125,1080.0,1089.0999755859375,1511339
2026-02-13,1073.5999755859375,1079.050048828125,1045.9000244140625,1071.25,1795630
2026-02-16,1097.9000244140625,1100.0,1060.199951171875,1073.4000244140625,692541
2026-02-17,1096.949951171875,1105.0,1085.199951171875,1090.0,490586
2026-02-18,1108.1500244140625,1113.199951171875,1088.8499755859375,1100.0,598625
2026-02-19,1067.050048828125,1108.1500244140625,1061.050048828125,1100.5,1005993
2026-02-20,1071.1500244140625,1083.75,1057.3499755859375,1060.300048828125,549915
2026-02-23,1072.9000244140625,1085.4000244140625,1064.0,1076.449951171875,579542
2026-02-24,1040.800048828125,1078.449951171875,1024.6500244140625,1065.0,798095
2026-02-25,1022.5,1059.1500244140625,1015.6500244140625,1044.449951171875,1280861
2026-02-26,1011.5,1030.9000244140625,998.0,1022.7000122070312,1020849
2026-02-27,988.25,1013.0,984.7000122070312,1012.0,1986835
2026-03-02,966.2000122070312,978.7000122070312,948.5,948.5,2083185
2026-03-04,912.8499755859375,954.0,905.0999755859375,952.0,3409192
2026-03-05,916.25,929.0,901.0999755859375,924.9000244140625,1951445
2026-03-06,889.25,919.7000122070312,885.9500122070312,916.25,1595028
2026-03-09,888.8499755859375,892.7000122070312,850.4500122070312,869.9500122070312,959578
2026-03-10,901.9500122070312,906.9000244140625,890.0,901.4000244140625,732423
2026-03-11,880.4000244140625,919.7000122070312,877.2000122070312,903.9500122070312,673418
2026-03-12,869.0499877929688,887.0499877929688,860.3499755859375,875.0,728482
2026-03-13,866.3499755859375,877.5499877929688,857.0499877929688,865.0,640875
2026-03-16,848.75,874.5999755859375,831.9500122070312,868.0,1542884
2026-03-17,842.2000122070312,860.2999877929688,835.0,860.0,1466255
2026-03-18,854.1500244140625,871.3499755859375,846.0999755859375,847.4000244140625,5171884
2026-03-19,817.9500122070312,846.5,812.0,846.5,1221650
2026-03-20,796.9000244140625,835.0999755859375,792.2999877929688,822.4000244140625,2237596
2026-03-23,727.9000244140625,789.0,724.0,789.0,4129352
2026-03-24,726.4000244140625,742.0,715.4500122070312,740.0,11500326
2026-03-25,733.8499755859375,759.8499755859375,725.0999755859375,747.5999755859375,14941152
2026-03-27,700.2000122070312,729.6500244140625,691.8499755859375,725.0,5401882
2026-03-30,677.0,702.9500122070312,672.5999755859375,692.0,4775583
2026-04-01,685.3499755859375,697.0,677.4500122070312,692.0,4257259
2026-04-02,696.0499877929688,702.9500122070312,650.7999877929688,675.0,4877982
2026-04-06,710.25,715.7999877929688,686.6500244140625,696.0499877929688,7760768
2026-04-07,717.6500244140625,723.9000244140625,702.4000244140625,710.0,2527244
2026-04-08,778.8499755859375,782.2000122070312,754.0499877929688,754.7999877929688,5440433
2026-04-09,789.5499877929688,793.25,762.4000244140625,782.0,2930280
2026-04-10,826.5499877929688,842.0,790.0,790.0,8271085
2026-04-13,820.7000122070312,827.4000244140625,784.2999877929688,788.0,2549142
2026-04-15,860.5,863.0999755859375,837.6500244140625,842.0,4552767
2026-04-16,873.5,878.4500122070312,848.4000244140625,869.9000244140625,3166380
2026-04-17,872.5499877929688,878.7000122070312,857.2000122070312,877.2999877929688,2292458
2026-04-20,856.5499877929688,873.6500244140625,846.8499755859375,869.0,1454799
2026-04-21,875.7000122070312,888.5,860.0999755859375,860.0999755859375,2635667
2026-04-22,884.7999877929688,894.7999877929688,872.5499877929688,878.1500244140625,3123516
2026-04-23,856.5,880.0,854.5999755859375,878.0499877929688,1641168
2026-04-24,840.7000122070312,868.2000122070312,833.7999877929688,857.0999755859375,1597049
2026-04-27,879.4500122070312,885.0,836.3499755859375,851.5999755859375,3641403
2026-04-28,880.0,890.0,872.0499877929688,873.0,2277614
